County,ZIP Code,Year,New,Renewed,Insured-Initiated Nonrenewed,Insurer-Initiated Nonrenewed,,,
Los Angeles,90606,2018,626,6381,479,117,,,
Los Angeles,90608,2018,0,1,0,0,,,
Orange,90620,2018,1045,10315,825,176,,,
Orange,90621,2018,500,3508,372,95,,,
Orange,90623,2018,311,3571,258,42,,,
Orange,90630,2018,953,10163,817,130,,,
Orange,90631,2018,1394,12611,1127,247,,,
Los Angeles,90638,2018,1094,11478,879,155,,,
Los Angeles,90639,2018,0,0,1,0,,,
Los Angeles,90640,2018,908,9194,665,183,,,
Los Angeles,90650,2018,1830,18308,1479,314,,,
Los Angeles,90660,2018,1160,11534,835,209,,,
Los Angeles,90670,2018,329,2923,254,49,,,
Orange,90680,2018,441,3197,297,83,,,
Los Angeles,90701,2018,327,3185,258,59,,,
Los Angeles,90703,2018,1042,12546,876,142,,,
Los Angeles,90704,2018,43,459,35,23,,,
Los Angeles,90706,2018,1064,10983,781,174,,,
Los Angeles,90710,2018,435,4126,304,91,,,
Los Angeles,90712,2018,892,8866,735,109,,,
Los Angeles,90713,2018,823,8837,695,93,,,
Los Angeles,90714,2018,0,1,0,0,,,
Los Angeles,90715,2018,325,3340,294,51,,,
Los Angeles,90716,2018,178,1647,118,30,,,
Los Angeles,90717,2018,398,4284,334,55,,,
Orange,90720,2018,554,5325,419,62,,,
Orange,90721,2018,0,3,1,0,,,
Los Angeles,90723,2018,604,5924,426,120,,,
Los Angeles,90731,2018,1040,9484,812,160,,,
Los Angeles,90732,2018,439,4406,363,59,,,
Orange,90740,2018,399,4534,325,56,,,
Orange,90742,2018,35,307,35,4,,,
Orange,90743,2018,20,171,14,2,,,
Los Angeles,90744,2018,572,6395,455,103,,,
Los Angeles,90745,2018,983,9920,697,149,,,
Los Angeles,90746,2018,666,6580,507,131,,,
Los Angeles,90755,2018,218,1548,139,25,,,
Los Angeles,90801,2018,0,1,0,0,,,
Los Angeles,90802,2018,277,1951,224,42,,,
Los Angeles,90803,2018,694,7392,591,79,,,
Los Angeles,90804,2018,455,4177,366,67,,,
Los Angeles,90805,2018,1435,13457,1016,251,,,
Los Angeles,90806,2018,608,5601,465,100,,,
Los Angeles,90807,2018,625,6855,550,73,,,
Los Angeles,90808,2018,1066,12607,922,119,,,
Los Angeles,90810,2018,553,5911,362,88,,,
Los Angeles,90813,2018,460,3683,336,89,,,
Los Angeles,90814,2018,304,3518,258,34,,,
Los Angeles,90815,2018,947,10398,817,96,,,
Los Angeles,90822,2018,0,0,0,0,,,
Los Angeles,90831,2018,0,0,0,0,,,
Los Angeles,90840,2018,0,1,0,0,,,
Los Angeles,91001,2018,1150,10135,869,242,,,
Los Angeles,91006,2018,950,7973,799,130,,,
Los Angeles,91007,2018,643,5543,538,97,,,
Los Angeles,91008,2018,34,271,20,10,,,
Los Angeles,91010,2018,512,4950,410,83,,,
Los Angeles,91011,2018,631,5934,515,125,,,
Los Angeles,91016,2018,856,8807,689,127,,,
Los Angeles,91020,2018,111,1113,88,18,,,
Los Angeles,91023,2018,0,0,0,0,,,
Los Angeles,91024,2018,304,3106,244,52,,,
Los Angeles,91030,2018,402,4927,309,66,,,
,91032,2018,0,0,1,0,,,
Los Angeles,91040,2018,760,5168,515,195,,,
Los Angeles,91042,2018,855,5514,594,210,,,
Los Angeles,91046,2018,0,0,0,0,,,
Los Angeles,91066,2018,0,1,0,0,,,
Los Angeles,91101,2018,90,706,56,16,,,
Los Angeles,91103,2018,566,4381,426,113,,,
Los Angeles,91104,2018,786,8164,625,128,,,
Los Angeles,91105,2018,317,2878,232,53,,,
Los Angeles,91106,2018,344,3224,276,50,,,
Los Angeles,91107,2018,847,8544,662,130,,,
Los Angeles,91108,2018,427,4207,361,79,,,
Los Angeles,91109,2018,0,0,0,0,,,
Los Angeles,91123,2018,0,0,0,0,,,
,91140,2018,0,1,0,0,,,
Los Angeles,91201,2018,396,3375,312,76,,,
Los Angeles,91202,2018,410,3220,324,72,,,
Los Angeles,91203,2018,107,954,84,13,,,
Los Angeles,91204,2018,78,885,58,22,,,
Los Angeles,91205,2018,250,2788,199,52,,,
Los Angeles,91206,2018,439,3796,293,103,,,
Los Angeles,91207,2018,252,2344,214,47,,,
Los Angeles,91208,2018,445,3955,328,89,,,
Los Angeles,91210,2018,1,9,1,0,,,
Los Angeles,91214,2018,1013,7869,776,174,,,
Los Angeles,91226,2018,0,2,0,0,,,
Los Angeles,91301,2018,760,6380,616,140,,,
Los Angeles,91302,2018,762,6165,617,179,,,
Los Angeles,91303,2018,320,2108,254,42,,,
Los Angeles,91304,2018,1271,7878,963,171,,,
Los Angeles,91305,2018,0,1,1,0,,,
Los Angeles,91306,2018,1033,7911,827,159,,,
Los Angeles,91307,2018,1020,7182,779,175,,,
Los Angeles,91310,2018,0,1,0,0,,,
Los Angeles,91311,2018,1034,7416,801,161,,,
Los Angeles,91316,2018,766,4893,633,124,,,
Ventura,91320,2018,1373,11663,1071,215,,,
Los Angeles,91321,2018,571,4667,412,116,,,
Los Angeles,91324,2018,643,4729,512,76,,,
Los Angeles,91325,2018,684,5411,543,92,,,
Los Angeles,91326,2018,1361,9015,987,209,,,
Los Angeles,91330,2018,0,1,0,0,,,
Los Angeles,91331,2018,1380,12483,978,298,,,
Los Angeles,91335,2018,1569,11000,1178,253,,,
Los Angeles,91340,2018,610,4944,420,129,,,
Los Angeles,91342,2018,2029,14321,1357,488,,,
Los Angeles,91343,2018,1189,8209,889,177,,,
Los Angeles,91344,2018,1747,12657,1356,267,,,
Los Angeles,91345,2018,438,3683,305,84,,,
Los Angeles,91350,2018,1422,9567,940,237,,,
Los Angeles,91351,2018,827,6952,687,161,,,
Los Angeles,91352,2018,847,6425,590,216,,,
Los Angeles,91354,2018,1077,7871,928,141,,,
Los Angeles,91355,2018,763,6875,677,74,,,
Los Angeles,91356,2018,802,5193,622,156,,,
Ventura,91360,2018,1096,10245,936,139,,,
Ventura,91361,2018,764,5174,548,130,,,
Ventura,91362,2018,1063,8512,865,169,,,
Los Angeles,91364,2018,1135,7441,874,196,,,
Los Angeles,91367,2018,1088,7807,905,166,,,
Ventura,91377,2018,413,3251,333,58,,,
Los Angeles,91380,2018,0,0,1,0,,,
Los Angeles,91381,2018,561,3903,447,105,,,
Los Angeles,91383,2018,0,1,0,0,,,
Los Angeles,91384,2018,691,5462,550,137,,,
Los Angeles,91386,2018,0,1,0,0,,,
Los Angeles,91387,2018,1165,6391,759,203,,,
Los Angeles,91390,2018,644,4527,467,147,,,
Los Angeles,91401,2018,727,5299,586,140,,,
Los Angeles,91402,2018,682,5158,479,144,,,
Los Angeles,91403,2018,589,4044,482,97,,,
Los Angeles,91404,2018,0,1,0,0,,,
Los Angeles,91405,2018,652,4267,492,127,,,
Los Angeles,91406,2018,1026,7578,790,142,,,
Los Angeles,91410,2018,0,0,1,0,,,
Los Angeles,91411,2018,283,2376,230,43,,,
Los Angeles,91423,2018,627,5019,523,118,,,
Los Angeles,91436,2018,628,4420,490,104,,,
Los Angeles,91495,2018,1,0,0,0,,,
Los Angeles,91501,2018,317,2568,242,60,,,
Los Angeles,91502,2018,51,449,43,8,,,
Los Angeles,91504,2018,524,4634,407,116,,,
Los Angeles,91505,2018,670,7418,575,80,,,
Los Angeles,91506,2018,476,4780,384,63,,,
Los Angeles,91601,2018,431,3525,372,60,,,
Los Angeles,91602,2018,313,2309,259,56,,,
Los Angeles,91604,2018,773,5469,608,148,,,
Los Angeles,91605,2018,875,6223,629,213,,,
Los Angeles,91606,2018,646,5099,480,143,,,
Los Angeles,91607,2018,509,3768,384,91,,,
Los Angeles,91608,2018,0,2,0,0,,,
Los Angeles,91617,2018,0,1,0,0,,,
San Bernardino,91701,2018,1279,10580,1029,175,,,
Los Angeles,91702,2018,1126,9127,815,150,,,
Los Angeles,91706,2018,1276,11006,946,221,,,
San Bernardino,91708,2018,623,1419,288,28,,,
San Bernardino,91709,2018,2683,18063,1927,465,,,
San Bernardino,91710,2018,2196,16098,1660,279,,,
Los Angeles,91711,2018,766,8134,633,132,,,
Los Angeles,91715,2018,0,1,0,0,,,
,91719,2018,0,29,4,1,,,
,91720,2018,1,14,0,0,,,
Los Angeles,91722,2018,831,7121,638,123,,,
Los Angeles,91723,2018,283,3115,243,29,,,
Los Angeles,91724,2018,668,5444,490,101,,,
San Bernardino,91730,2018,1258,10307,1042,219,,,
Los Angeles,91731,2018,396,3636,299,69,,,
Los Angeles,91732,2018,993,7894,700,219,,,
Los Angeles,91733,2018,542,5243,401,112,,,
Los Angeles,91734,2018,0,3,0,0,,,
San Bernardino,91737,2018,779,5939,661,110,,,
San Bernardino,91739,2018,1323,8365,1120,177,,,
Los Angeles,91740,2018,663,5548,475,119,,,
Los Angeles,91741,2018,757,7121,587,122,,,
San Bernardino,91743,2018,0,0,0,0,,,
Los Angeles,91744,2018,1559,12805,1128,286,,,
Los Angeles,91745,2018,1374,12160,1071,284,,,
Los Angeles,91746,2018,578,5035,419,122,,,
Los Angeles,91748,2018,1144,8935,829,230,,,
Los Angeles,91750,2018,956,8998,701,166,,,
Riverside,91752,2018,1366,6231,776,200,,,
Los Angeles,91754,2018,620,6940,466,129,,,
Los Angeles,91755,2018,450,4612,358,88,,,
Los Angeles,91756,2018,0,4,1,0,,,
San Bernardino,91758,2018,0,1,0,0,,,
Los Angeles,91759,2018,7,176,7,4,,,
,91760,2018,0,9,2,0,,,
San Bernardino,91761,2018,1749,10510,1069,224,,,
San Bernardino,91762,2018,1527,9251,941,212,,,
San Bernardino,91763,2018,752,5798,547,129,,,
San Bernardino,91764,2018,1037,7818,735,216,,,
Los Angeles,91765,2018,1379,10420,1066,327,,,
Los Angeles,91766,2018,1339,10463,960,299,,,
Los Angeles,91767,2018,1048,7965,712,224,,,
Los Angeles,91768,2018,645,4629,472,133,,,
Los Angeles,91770,2018,1048,11477,832,241,,,
Los Angeles,91773,2018,880,7607,660,182,,,
Los Angeles,91775,2018,577,6077,479,99,,,
Los Angeles,91776,2018,588,5647,441,123,,,
Los Angeles,91780,2018,983,8302,757,127,,,
San Bernardino,91784,2018,976,7923,784,125,,,
San Bernardino,91785,2018,0,4,2,0,,,
San Bernardino,91786,2018,1168,8567,805,190,,,
Los Angeles,91789,2018,1316,10556,966,287,,,
Los Angeles,91790,2018,976,8969,769,176,,,
Los Angeles,91791,2018,781,6654,623,144,,,
Los Angeles,91792,2018,582,4871,452,93,,,
Los Angeles,91793,2018,0,1,0,0,,,
Los Angeles,91801,2018,644,7307,553,104,,,
Los Angeles,91803,2018,557,5936,400,90,,,
San Diego,91901,2018,476,4207,317,118,,,
San Diego,91902,2018,484,4576,375,93,,,
San Diego,91903,2018,0,0,0,0,,,
San Diego,91905,2018,41,395,30,6,,,
San Diego,91906,2018,151,833,108,32,,,
San Diego,91908,2018,0,1,0,0,,,
San Diego,91909,2018,0,1,0,0,,,
San Diego,91910,2018,1433,12824,1127,259,,,
San Diego,91911,2018,1459,12756,1113,336,,,
San Diego,91912,2018,0,1,0,0,,,
San Diego,91913,2018,1605,8765,984,149,,,
San Diego,91914,2018,553,3745,411,113,,,
San Diego,91915,2018,761,5427,624,88,,,
San Diego,91916,2018,52,459,37,10,,,
San Diego,91917,2018,17,110,8,7,,,
San Diego,91931,2018,11,76,9,2,,,
San Diego,91932,2018,476,4272,374,96,,,
San Diego,91934,2018,28,186,17,10,,,
San Diego,91935,2018,247,2333,174,61,,,
San Diego,91941,2018,942,8989,812,146,,,
San Diego,91942,2018,770,6627,602,115,,,
San Diego,91943,2018,0,2,0,1,,,
San Diego,91944,2018,0,1,0,0,,,
San Diego,91945,2018,682,5777,533,157,,,
,91947,2018,0,0,0,0,,,
San Diego,91948,2018,11,104,6,5,,,
San Diego,91950,2018,770,7187,573,208,,,
San Diego,91962,2018,68,589,39,9,,,
San Diego,91963,2018,18,114,9,7,,,
San Diego,91977,2018,1550,11650,1187,351,,,
San Diego,91978,2018,264,1839,173,64,,,
San Diego,91980,2018,0,26,2,0,,,
San Diego,92003,2018,182,1137,134,40,,,
San Diego,92004,2018,277,1606,195,55,,,
San Diego,92007,2018,328,3030,267,57,,,
San Diego,92008,2018,680,6163,562,113,,,
San Diego,92009,2018,1223,11092,1146,173,,,
San Diego,92010,2018,607,3924,403,67,,,
San Diego,92011,2018,731,5731,583,91,,,
San Diego,92013,2018,0,1,0,0,,,
San Diego,92014,2018,456,4046,353,95,,,
San Diego,92018,2018,1,1,0,2,,,
San Diego,92019,2018,1256,9257,971,241,,,
San Diego,92020,2018,1071,8957,891,224,,,
San Diego,92021,2018,1562,11078,1142,319,,,
San Diego,92023,2018,0,1,0,0,,,
San Diego,92024,2018,1465,13269,1175,199,,,
San Diego,92025,2018,925,7291,691,196,,,
San Diego,92026,2018,1564,10946,1132,286,,,
San Diego,92027,2018,1362,10517,1118,250,,,
San Diego,92028,2018,1979,11842,1349,368,,,
San Diego,92029,2018,789,5411,472,138,,,
San Diego,92036,2018,131,1418,110,34,,,
San Diego,92037,2018,1048,9272,834,215,,,
San Diego,92038,2018,0,5,0,0,,,
San Diego,92040,2018,1113,9631,823,243,,,
,92047,2018,0,0,0,1,,,
,92050,2018,0,1,0,0,,,
San Diego,92052,2018,1,0,0,0,,,
San Diego,92054,2018,845,7652,677,166,,,
San Diego,92055,2018,0,2,1,0,,,
San Diego,92056,2018,1784,14168,1426,306,,,
San Diego,92057,2018,1738,13048,1442,250,,,
San Diego,92058,2018,557,3532,378,92,,,
San Diego,92059,2018,17,83,9,8,,,
San Diego,92060,2018,15,130,12,5,,,
San Diego,92061,2018,84,510,77,12,,,
San Diego,92064,2018,1461,12088,1135,245,,,
San Diego,92065,2018,1164,9021,889,223,,,
San Diego,92066,2018,23,100,13,7,,,
San Diego,92067,2018,431,3178,325,90,,,
San Diego,92068,2018,0,1,0,0,,,
San Diego,92069,2018,1104,9264,898,207,,,
San Diego,92070,2018,20,220,15,11,,,
San Diego,92071,2018,1661,12234,1101,233,,,
,92073,2018,0,2,0,0,,,
San Diego,92075,2018,325,2817,257,64,,,
San Diego,92078,2018,1733,10290,1202,270,,,
San Diego,92081,2018,792,5630,594,115,,,
San Diego,92082,2018,642,4691,415,174,,,
San Diego,92083,2018,690,6041,597,135,,,
San Diego,92084,2018,1190,9398,841,249,,,
San Diego,92085,2018,0,1,0,0,,,
San Diego,92086,2018,61,464,43,17,,,
San Diego,92088,2018,0,1,0,0,,,
San Diego,92091,2018,113,711,86,15,,,
San Diego,92092,2018,0,0,0,0,,,
San Diego,92093,2018,0,0,0,0,,,
San Diego,92101,2018,167,1801,210,33,,,
San Diego,92102,2018,754,5891,548,165,,,
San Diego,92103,2018,594,5602,479,117,,,
San Diego,92104,2018,827,7923,747,146,,,
San Diego,92105,2018,1049,8886,783,248,,,
San Diego,92106,2018,504,5032,402,77,,,
San Diego,92107,2018,594,6446,508,107,,,
San Diego,92108,2018,141,1108,144,16,,,
San Diego,92109,2018,886,8169,733,141,,,
San Diego,92110,2018,442,3918,352,82,,,
San Diego,92111,2018,862,8107,657,176,,,
San Diego,92112,2018,0,1,0,0,,,
San Diego,92113,2018,751,5721,476,228,,,
San Diego,92114,2018,1456,13866,1041,376,,,
San Diego,92115,2018,1103,9546,932,199,,,
San Diego,92116,2018,720,6409,555,128,,,
San Diego,92117,2018,1332,13139,1055,227,,,
San Diego,92118,2018,437,4315,345,68,,,
San Diego,92119,2018,699,6247,523,137,,,
San Diego,92120,2018,862,8115,706,142,,,
San Diego,92121,2018,85,736,83,8,,,
San Diego,92122,2018,483,5282,406,77,,,
San Diego,92123,2018,481,4866,407,82,,,
San Diego,92124,2018,458,4449,351,96,,,
San Diego,92126,2018,1373,13730,1132,266,,,
San Diego,92127,2018,1647,10202,1251,183,,,
San Diego,92128,2018,1291,10673,1084,196,,,
San Diego,92129,2018,1323,12167,1097,261,,,
San Diego,92130,2018,1741,11663,1395,226,,,
San Diego,92131,2018,963,8608,737,221,,,
San Diego,92132,2018,0,0,0,0,,,
,92133,2018,0,2,0,0,,,
San Diego,92134,2018,0,0,0,0,,,
San Diego,92135,2018,0,4,0,0,,,
San Diego,92136,2018,0,0,0,0,,,
San Diego,92139,2018,650,6013,452,131,,,
San Diego,92140,2018,0,0,0,0,,,
San Diego,92145,2018,0,0,0,0,,,
San Diego,92152,2018,0,0,0,0,,,
San Diego,92154,2018,1370,12173,1013,280,,,
San Diego,92155,2018,0,0,0,0,,,
San Diego,92159,2018,0,1,0,0,,,
San Diego,92160,2018,0,1,1,0,,,
San Diego,92167,2018,0,0,0,1,,,
San Diego,92169,2018,0,1,0,0,,,
San Diego,92173,2018,235,2302,218,65,,,
San Diego,92191,2018,1,2,0,0,,,
San Diego,92192,2018,0,1,0,0,,,
Riverside,92201,2018,2200,12808,1584,354,,,
Riverside,92202,2018,0,3,0,0,,,
Riverside,92203,2018,1858,9942,1526,173,,,
Riverside,92210,2018,455,2577,334,56,,,
Riverside,92211,2018,1618,9514,1453,154,,,
Riverside,92220,2018,1289,8303,974,258,,,
Imperial,92222,2018,0,2,0,0,,,
Riverside,92223,2018,2981,14504,2054,385,,,
Riverside,92225,2018,510,4032,345,137,,,
Riverside,92226,2018,0,10,1,0,,,
Imperial,92227,2018,545,4636,390,112,,,
Riverside,92230,2018,98,480,60,30,,,
Imperial,92231,2018,651,5886,461,173,,,
Imperial,92233,2018,64,604,52,18,,,
Riverside,92234,2018,2085,12195,1555,339,,,
Riverside,92236,2018,817,6064,637,155,,,
Riverside,92239,2018,23,140,15,3,,,
Riverside,92240,2018,1838,8604,1340,327,,,
Riverside,92241,2018,585,3120,341,110,,,
San Bernardino,92242,2018,117,1121,69,33,,,
Imperial,92243,2018,1033,7907,760,290,,,
Imperial,92244,2018,0,1,0,0,,,
Riverside,92247,2018,1,2,0,0,,,
Imperial,92249,2018,117,1176,108,29,,,
Imperial,92250,2018,140,1410,117,42,,,
Imperial,92251,2018,667,4700,529,124,,,
San Bernardino,92252,2018,546,3256,393,116,,,
Riverside,92253,2018,2588,14445,2120,325,,,
Riverside,92254,2018,117,1182,63,33,,,
Riverside,92255,2018,0,1,0,0,,,
San Bernardino,92256,2018,225,1237,141,49,,,
Imperial,92257,2018,55,464,33,17,,,
Riverside,92258,2018,29,78,15,8,,,
Imperial,92259,2018,12,146,8,5,,,
Riverside,92260,2018,1559,9238,1099,185,,,
Riverside,92261,2018,1,0,0,0,,,
Riverside,92262,2018,1532,7294,1182,246,,,
Riverside,92263,2018,1,1,0,0,,,
Riverside,92264,2018,1049,5571,775,156,,,
Imperial,92266,2018,14,133,8,6,,,
San Bernardino,92267,2018,57,348,23,12,,,
San Bernardino,92268,2018,33,247,20,12,,,
Riverside,92270,2018,1234,6236,927,139,,,
Imperial,92273,2018,35,218,21,8,,,
Riverside,92274,2018,406,1970,263,97,,,
Imperial,92275,2018,24,282,41,8,,,
Riverside,92276,2018,478,2649,300,68,,,
San Bernardino,92277,2018,928,5116,647,171,,,
San Bernardino,92278,2018,1,54,4,2,,,
San Bernardino,92280,2018,6,24,1,1,,,
Imperial,92281,2018,33,368,27,10,,,
Riverside,92282,2018,70,347,40,20,,,
Imperial,92283,2018,34,185,24,15,,,
San Bernardino,92284,2018,1413,8414,1080,282,,,
San Bernardino,92285,2018,131,792,86,38,,,
San Bernardino,92286,2018,0,1,0,0,,,
San Bernardino,92301,2018,1330,6428,1061,249,,,
San Bernardino,92304,2018,0,1,0,0,,,
San Bernardino,92305,2018,23,278,24,5,,,
San Bernardino,92307,2018,1753,10141,1285,335,,,
San Bernardino,92308,2018,2053,11605,1581,334,,,
San Bernardino,92309,2018,2,33,4,1,,,
San Bernardino,92310,2018,0,5,1,0,,,
San Bernardino,92311,2018,1165,6753,831,303,,,
San Bernardino,92313,2018,356,2749,259,68,,,
San Bernardino,92314,2018,856,6268,589,239,,,
San Bernardino,92315,2018,745,5416,551,151,,,
San Bernardino,92316,2018,702,5040,493,175,,,
San Bernardino,92317,2018,15,167,12,4,,,
San Bernardino,92318,2018,5,19,4,0,,,
Riverside,92320,2018,495,2870,298,116,,,
San Bernardino,92321,2018,14,304,21,11,,,
San Bernardino,92322,2018,38,354,34,12,,,
San Bernardino,92323,2018,0,3,1,0,,,
San Bernardino,92324,2018,1271,9488,926,339,,,
San Bernardino,92325,2018,507,3227,350,102,,,
,92326,2018,1,25,3,2,,,
San Bernardino,92327,2018,10,86,8,6,,,
Inyo,92328,2018,0,3,0,1,,,
San Bernardino,92329,2018,3,14,2,1,,,
,92330,2018,0,2,0,0,,,
San Bernardino,92332,2018,4,15,0,0,,,
San Bernardino,92333,2018,62,566,42,18,,,
San Bernardino,92334,2018,0,4,0,0,,,
San Bernardino,92335,2018,1780,12990,1319,444,,,
San Bernardino,92336,2018,3437,20973,2644,459,,,
San Bernardino,92337,2018,1032,7521,838,180,,,
San Bernardino,92338,2018,0,3,0,0,,,
San Bernardino,92339,2018,34,431,36,11,,,
San Bernardino,92340,2018,0,8,0,0,,,
San Bernardino,92341,2018,60,581,54,15,,,
San Bernardino,92342,2018,411,2342,337,65,,,
San Bernardino,92344,2018,909,5049,708,149,,,
San Bernardino,92345,2018,3139,18588,2239,640,,,
San Bernardino,92346,2018,1747,12227,1291,317,,,
San Bernardino,92347,2018,21,104,10,7,,,
,92349,2018,0,1,0,0,,,
San Bernardino,92350,2018,0,4,0,0,,,
San Bernardino,92352,2018,719,5171,530,127,,,
San Bernardino,92354,2018,515,4122,395,105,,,
San Bernardino,92356,2018,267,1386,171,80,,,
San Bernardino,92358,2018,15,169,13,2,,,
San Bernardino,92359,2018,247,2003,192,63,,,
San Bernardino,92363,2018,284,1979,203,65,,,
San Bernardino,92364,2018,0,8,0,0,,,
San Bernardino,92365,2018,80,558,51,30,,,
San Bernardino,92366,2018,0,3,1,0,,,
San Bernardino,92368,2018,21,131,16,10,,,
San Bernardino,92369,2018,0,0,0,0,,,
San Bernardino,92371,2018,719,3938,444,185,,,
San Bernardino,92372,2018,261,1652,169,92,,,
San Bernardino,92373,2018,962,7770,699,198,,,
San Bernardino,92374,2018,1335,9296,895,229,,,
San Bernardino,92375,2018,0,1,0,0,,,
San Bernardino,92376,2018,1807,13094,1317,408,,,
San Bernardino,92377,2018,615,4741,464,121,,,
San Bernardino,92378,2018,21,139,15,3,,,
,92381,2018,0,1,0,0,,,
San Bernardino,92382,2018,284,2222,232,63,,,
,92383,2018,0,1,0,0,,,
Inyo,92384,2018,1,14,0,0,,,
San Bernardino,92385,2018,14,99,14,2,,,
San Bernardino,92386,2018,293,1841,184,62,,,
Inyo,92389,2018,4,20,0,1,,,
San Bernardino,92391,2018,81,688,72,18,,,
San Bernardino,92392,2018,2254,14082,1879,335,,,
San Bernardino,92393,2018,1,5,0,0,,,
San Bernardino,92394,2018,1354,7307,1166,199,,,
San Bernardino,92395,2018,1835,8836,1276,301,,,
San Bernardino,92397,2018,221,2131,208,59,,,
San Bernardino,92398,2018,38,317,30,10,,,
San Bernardino,92399,2018,1977,13676,1387,470,,,
San Bernardino,92401,2018,30,165,17,8,,,
San Bernardino,92402,2018,0,1,0,0,,,
San Bernardino,92403,2018,0,1,1,0,,,
San Bernardino,92404,2018,1566,9579,1216,360,,,
San Bernardino,92405,2018,886,5260,586,226,,,
San Bernardino,92406,2018,0,1,0,0,,,
San Bernardino,92407,2018,2101,11255,1316,378,,,
San Bernardino,92408,2018,291,1743,219,89,,,
San Bernardino,92410,2018,988,5467,644,271,,,
San Bernardino,92411,2018,579,3576,405,150,,,
Riverside,92501,2018,611,3859,435,105,,,
Riverside,92503,2018,2546,16931,1916,509,,,
Riverside,92504,2018,1507,10916,1156,284,,,
Riverside,92505,2018,1178,8052,885,243,,,
Riverside,92506,2018,1548,12828,1207,303,,,
Riverside,92507,2018,1279,7297,857,218,,,
Riverside,92508,2018,1287,8264,1020,195,,,
Riverside,92509,2018,2137,13907,1424,496,,,
Riverside,92518,2018,0,0,0,0,,,
Riverside,92521,2018,0,1,0,0,,,
Riverside,92530,2018,2344,11453,1501,423,,,
Riverside,92532,2018,1267,5896,1050,200,,,
Riverside,92536,2018,150,973,87,38,,,
Riverside,92539,2018,134,998,106,39,,,
Riverside,92543,2018,1399,6976,1009,283,,,
Riverside,92544,2018,1805,11027,1387,420,,,
Riverside,92545,2018,2239,12019,1762,366,,,
Riverside,92546,2018,0,1,1,0,,,
Riverside,92548,2018,229,1393,162,46,,,
Riverside,92549,2018,225,2523,220,84,,,
Riverside,92551,2018,1054,5951,820,195,,,
Riverside,92552,2018,0,1,0,0,,,
Riverside,92553,2018,1704,11994,1290,354,,,
Riverside,92554,2018,0,1,0,0,,,
Riverside,92555,2018,1606,8991,1217,226,,,
Riverside,92557,2018,1845,11281,1337,330,,,
Riverside,92561,2018,99,600,69,23,,,
Riverside,92562,2018,2506,14862,2081,414,,,
Riverside,92563,2018,3101,16042,2444,410,,,
Riverside,92564,2018,1,1,0,0,,,
Riverside,92567,2018,320,1989,249,75,,,
Riverside,92570,2018,1518,8638,998,368,,,
Riverside,92571,2018,1667,10141,1354,266,,,
Riverside,92572,2018,1,3,0,0,,,
Riverside,92581,2018,1,0,0,1,,,
Riverside,92582,2018,924,4072,589,106,,,
Riverside,92583,2018,1126,6452,936,215,,,
Riverside,92584,2018,2749,13017,1977,306,,,
Riverside,92585,2018,1152,5750,856,150,,,
Riverside,92586,2018,1579,7910,1158,260,,,
Riverside,92587,2018,934,5215,709,177,,,
Riverside,92589,2018,0,2,0,0,,,
Riverside,92590,2018,87,650,71,19,,,
Riverside,92591,2018,1519,9372,1278,223,,,
Riverside,92592,2018,3211,20093,2828,435,,,
Riverside,92595,2018,1453,7853,1019,256,,,
Riverside,92596,2018,1432,6650,1048,179,,,
Orange,92602,2018,1009,4073,570,77,,,
Orange,92603,2018,592,3971,452,95,,,
Orange,92604,2018,465,4565,394,63,,,
Orange,92605,2018,0,1,0,0,,,
Orange,92606,2018,363,3049,325,43,,,
Orange,92607,2018,0,2,0,1,,,
Orange,92609,2018,0,1,0,0,,,
Orange,92610,2018,429,2474,255,74,,,
Orange,92612,2018,254,1627,202,37,,,
Orange,92614,2018,300,3075,258,46,,,
Orange,92617,2018,124,832,51,13,,,
Orange,92618,2018,2106,5612,981,137,,,
Orange,92619,2018,0,1,0,0,,,
Orange,92620,2018,2104,10849,1459,182,,,
,92621,2018,0,8,0,1,,,
Orange,92624,2018,258,2027,200,36,,,
Orange,92625,2018,520,4246,438,79,,,
Orange,92626,2018,942,8241,751,143,,,
Orange,92627,2018,1049,8753,782,147,,,
Orange,92629,2018,806,6666,643,118,,,
